"Manuscript H-ID"	"Manuscript Record Title"	"repository_key (Organisation) H-ID"	"Organisation Record Title"	"repository_key (Organisation) Record Title"	idno	TEI_id	CMD
139966	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8533"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8533"	d1e44833	A
139967	"Paris, Bibliothèque Mazarine, 3888"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	3888	d1e82473	A
139968	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 7369"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 7369"	d1e72522	A
139969	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1795"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 1795"	d1e44022	A
139970	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11138"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11138"	d1e67504	A
139971	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 3602"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 3602"	d1e39792	A
139972	"Paris, Bibliothèque Sainte-Geneviève, 775"	146574	"Paris, Bibliothèque Sainte-Geneviève"	"Paris, Bibliothèque Sainte-Geneviève"	775	d1e85728	A
139973	"Troyes, Médiathèque du Grand Troyes, 1452"	128675	"Troyes, Médiathèque du Grand Troyes"	"Troyes, Médiathèque du Grand Troyes"	1452	c5d1e116218	A
139974	"Strasbourg, Bibliothèque nationale et universitaire, 3708"	146623	"Strasbourg, Bibliothèque nationale et universitaire"	"Strasbourg, Bibliothèque nationale et universitaire"	3708	d1e105299	A
139975	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 14397"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 14397"	d1e166242	X
